RP Type,Property Reference      ,UPRN                    ,Parish                          ,Account Holder 1                                          ,Account Holder 2                                          ,Liable From  ,Property Name 1                                ,Property Name 2                                ,Address 1                                      ,Address 2                                      ,Address 3            ,Address 4            ,Post Code     ,Rateable Value,VO Code,Property Description                                      ,Charity,Discretionary,Mandatory,Disc Char Amt,Mand Char Amt,Charity Relief From,Rural,Disc Rural   ,Mand Rural   ,Disc Rural Amt,Mand Rural Amt,Rural From,SBRR,SBRR Amount,SBRR From ,S44,S44 Amount,S44 From  ,S49,S49 Amount,S49 Percent,S49 From  ,Local Discount,Local Amount,RHL,RHL Amount,RHL From,SSB,SSB Amount,SSB From,Transitional,Transitional Amount,Transitional From,Transitional To,Empty,Empty Amount,Empty From,Exempt,Exempt Amount,Exempt From,Exempt To  ,Exempt Type,Unnamed: 59,Latitude,Longitude
P,10183440775U,10070634346,EAST GRINSTEAD,,,2025-11-14 00:00:00,1ST FLR OLD STATION HOUSE,,1ST FLR OLD STATION HOUSE,LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1EP,11750,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
P,1.04208E+11,10070622612,TURNERS HILL,,T/AS PRO BODY WORKS,2023-02-27 00:00:00,,,UNIT 45 ROWFANT BUSINESS CENTRE,WALLAGE LANE,ROWFANT,CRAWLEY WEST SUSSEX,RH10 4NQ,13000,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4324.67,2023-02-27 00:00:00,,0,,,0,0,,Y,-1082.33,Y,-720,2024-04-01 00:00:00,Y,-362.33,2023-04-01 00:00:00,N,0,,,N,0,,N,0,,,,,51.120000,-0.150000
P,1.03801E+11,10070640055,PYECOMBE,,,2018-12-21 00:00:00,,,ROUTE 23 DINER CAFE,LONDON ROAD,PYECOMBE,BRIGHTON WEST SUSSEX,BN45 7FJ,18250,CR1,CAFE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,Y,0,2024-12-24 00:00:00,N,0,,,,,50.890000,-0.200000
P,1.01834E+11,1.00063E+11,EAST GRINSTEAD,,T/A ELECTRIC REBEL TATTOO LOUNGE,2021-05-01 00:00:00,,,1ST FLR LHS 213-217 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1HD,9700,CO,TATTOO PARLOUR AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4840.3,2021-05-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
P,1.04202E+11,1.00062E+11,TURNERS HILL,,T/A LEELI CYCLES,2018-09-01 00:00:00,,,2 PARMERIA PLACE,LION LANE,TURNERS HILL,CRAWLEY WEST SUSSEX,RH10 4NY,4350,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2170.65,2018-09-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.120000,-0.150000
P,10080510025Z,10070638799,BOLNEY,,,2016-01-13 00:00:00,,,UNIT 40L,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,4600,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2053.24,2016-01-13 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,Y,-242.16,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.020000,-0.130000
P,1.0481E+11,10014104330,WORTH,,,2021-09-22 00:00:00,,,COPTHORNE CAFE AT COPTHORNE WAY,LAY BY COPTHORNE WAY,COPTHORNE,WEST SUSSEX,RH10 3RX,2600,CR1,ROADSIDE CAFE,N,0,0,0,0,,N,0,0,0,0,,Y,-1297.4,2021-09-22 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.115000,-0.160000
P,1.03201E+11,10070640013,LINDFIELD RURAL,,T/A WW & AG FILMER,2017-09-30 00:00:00,UNIT 9 HANGMANS ACRE FARM,,UNIT 9 HANGMANS ACRE FARM,ARDINGLY ROAD.LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HZ,840,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-76.95,2025-04-01 00:00:00,2026-04-01 00:00:00,Y,342.21,2017-09-30 00:00:00,Y,342.21,2017-09-30 00:00:00,2026-04-01 00:00:00,RV,,51.010000,-0.060000
P,1.00301E+11,10095670149,ANSTY AND STAPLEFIELD,,T/A HOLMSTED HIMALAYAS BELL,2022-06-06 00:00:00,CAMPSITE,,HOLSTEAD FARM BUSINESS UNITS,STAPLEFIELD ROAD,CUCKFIELD HAYWARDS HEATH,WEST SUSSEX,RH17 5JF,7250,CC,Camping Site and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-3617.75,2022-06-06 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
P,1.01834E+11,1.00062E+11,EAST GRINSTEAD,,,2022-08-30 00:00:00,59 LONDON ROAD,,59 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1AW,12250,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5603.35,2022-08-30 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
P,10100810095Z,10070621542,BURGESS HILL,,T/A BANGKOK BRASSERIE,2017-01-26 00:00:00,95 CHURCH WALK,,95 CHURCH WALK,BURGESS HILL,WEST SUSSEX,,RH15 9BQ,8900,CR,RESTAURANT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4441.1,2017-01-26 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
P,1.02805E+11,10093413926,HASSOCKS,,T/A LONE WOLF TATTOOS,2017-11-06 00:00:00,LONE WOLF TATTOOS,,48B KEYMER ROAD,HASSOCKS,WEST SUSSEX,,BN6 8AR,2450,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1222.55,2017-11-06 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.900000,-0.180000
P,10183440048A,1.00062E+11,EAST GRINSTEAD,,T/A ANGELOS THE BARBERS,2022-01-13 00:00:00,,,48 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1AB,10750,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5364.25,2022-01-13 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
P,10181160701Z,1.00062E+11,EAST GRINSTEAD,,,2001-09-01 00:00:00,CRANSTON HOUSE,,CRANSTON HOUSE,CRANSTON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 3HW,11000,CH2,GUEST HOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5489,2005-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.115000,-0.015000
P,1.01409E+11,10096791092,CUCKFIELD,,,2013-01-01 00:00:00,,,OFFICE CUCKFIELD PARK,SOUTH STREET,CUCKFIELD HAYWARDS HEATH,WEST SUSSEX,RH17 5AB,4500,CO,OFFICE,N,0,0,0,0,,N,0,0,0,0,,Y,-2245.5,2013-01-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
P,10080510025E,10070638795,BOLNEY,,,2015-04-01 00:00:00,,,UNIT 40B,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,7800,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3494.1,2015-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,Y,-398.1,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.020000,-0.130000
P,1.01834E+11,1.00062E+11,EAST GRINSTEAD,,,2025-04-01 00:00:00,64 LONDON ROAD,,64 LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 1EQ,15250,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
P,1.04206E+11,1.00062E+11,TURNERS HILL,,,1995-04-01 00:00:00,,,WOODGATES FARM,NORTH STREET,TURNERS HILL,CRAWLEY WEST SUSSEX,RH10 4NP,24250,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.120000,-0.150000
P,1.01836E+11,1.00062E+11,EAST GRINSTEAD,,T/A JAYBEE STORES,1995-04-01 00:00:00,17 NORTH END,,17 NORTH END,LONDON ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 1QQ,7800,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3892.2,2005-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.125000,-0.035000
P,10460840747X,10070625462,WEST HOATHLY,,,2004-05-01 00:00:00,,,UNIT 8 HANGDOWN MEAD BUS PARK,SHARPTHORNE ROAD,SHARPTHORNE. EAST GRINSTEAD,WEST SUSSEX,RH19 4HU,8000,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3992,2005-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
P,1.04001E+11,1.00062E+11,SLAUGHAM,,,2024-11-01 00:00:00,REDHILL BEARINGS LTD,,REDHILL BEARINGS LTD,BRIGHTON ROAD,HANDCROSS,HAYWARDS HEATH WEST SUSSEX,RH17 6BZ,14250,CWO,WAREHOUSE. OFFICE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.030000,-0.120000
P,10160340733Z,10090943367,CUCKFIELD RURAL,,T/A MID SUSSEX KITCHENS,2025-01-23 00:00:00,,,UNIT 6A & 9 PAYNES PLACE FARM,CUCKFIELD ROAD,BURGESS HILL,WEST SUSSEX,RH15 8RG,12250,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-3781.39,2025-07-04 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,Y,-413.36,2025-07-04 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,50.940000,-0.140000
P,1.02251E+11,1.00062E+11,HAYWARDS HEATH,,,1997-03-25 00:00:00,27 SUSSEX ROAD,,27 SUSSEX ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4DZ,5300,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2644.7,2005-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.990000,-0.100000
P,1.01609E+11,10095671639,CUCKFIELD RURAL,,T/A CARLOS LOPEZ AND SON,2023-06-19 00:00:00,CARLOS LOPEZ CARPENTRY,,UNIT B LOWER YARD,SPARKS LANE,CUCKFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 5JP,3000,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-1497,2023-06-19 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
P,1.01008E+11,1.00062E+11,BURGESS HILL,,T/A DISCO CARPETS,1995-04-01 00:00:00,,,17 CHURCH ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9BB,37750,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-7534.9,Y,-7534.9,2022-04-01 00:00:00,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
P,1.02802E+11,10096790749,HASSOCKS,,,2024-05-03 00:00:00,,,CAMPSITE WEAVERS,DITCHLING ROAD,CLAYTON,WEST SUSSEX,BN6 9PH,4000,CC,Camping Site and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-1996,2024-05-03 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.920000,-0.150000
P,1.04825E+11,10095671006,WORTH,,,2024-03-31 00:00:00,,,BARN 2 HUNTSLAND FARM,TURNERS HILL ROAD,CRAWLEY DOWN CRAWLEY,WEST SUSSEX,RH10 4HB,9100,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-2.18,2025-04-01 00:00:00,2026-04-01 00:00:00,Y,0,2024-03-31 00:00:00,N,0,,,,,51.120000,-0.150000
P,1.03208E+11,10095669401,LINDFIELD RURAL,,,2022-04-01 00:00:00,,,UNIT A THE BLACK BARN,TOWN PLACE FARM,SLOOP LANE SCAYNES HILL,HAYWARDS HEATH WEST SUSSEX,RH17 7NP,1175,CW3,Store and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-586.33,2022-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.040000,-0.110000
P,10183380039Z,10070623023,EAST GRINSTEAD,,T/A STUDIO 93,2019-02-11 00:00:00,,,91 LINGFIELD ROAD,EAST GRINSTEAD,WEST SUSSEX,,RH19 2EL,6000,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2994,2019-02-11 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.120000,-0.020000
P,1.02802E+11,1.02802E+11,HASSOCKS,,,2000-04-01 00:00:00,WEAVERS WORKSHOP,,WEAVERS WORKSHOP,DITCHLING ROAD,CLAYTON,HASSOCKS. WEST SUSSEX,BN6 9PH,6600,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3293.4,2005-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.920000,-0.150000
P,1.04825E+11,10090018885,WORTH,,T/A THE BURGER POST,2021-06-01 00:00:00,,,UNIT 1 STORE OUTBUILDING,DOWN PARK COACH HOUSE DOWN PARK,TURNERS HILL ROAD,CRAWLEY DOWN WEST SUSSEX,RH10 4HQ,9100,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4540.9,2021-06-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.120000,-0.150000
P,1.01828E+11,10090942337,EAST GRINSTEAD,,T/A HEAT4U,2017-03-31 00:00:00,,,UNIT 3A IMBERHORNE FARM,IMBERHORNE LANE,EAST GRINSTEAD,WEST SUSSEX,RH19 1TX,7500,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3386.04,2017-03-31 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,Y,-356.46,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.125000,-0.035000
P,1.02626E+11,10096791117,HURSTPIERPOINT,,,2002-10-11 00:00:00,,,MALTINGS FARM,MALTHOUSE LANE,HURSTPIERPOINT,HASSOCKS WEST SUSSEX,BN6 9JZ,13250,LX,STABLES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3856.85,2005-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.920000,-0.150000
P,1.03208E+11,10095669401,LINDFIELD RURAL,,,2024-04-01 00:00:00,,,UNIT B THE BLACK BARN,TOWN PLACE FARM SLOOP LANE,SCAYNES HILL,HAYWARDS HEATH WEST SUSSEX,RH17 7NP,1175,CW3,Store and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-586.33,2024-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.040000,-0.110000
P,10220970012P,10090941020,HAYWARDS HEATH,,T/A BENJAMIN BROWNS,2023-12-13 00:00:00,,,GND FLR UNIT 12. CITYCAL HOUSE,BRIDGE ROAD BUSINESS PARK,BRIDGE ROAD,HAYWARDS HEATH,RH16 1TX,4750,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2370.25,2024-01-18 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.005000,-0.080000
P,1.01825E+11,10096791075,EAST GRINSTEAD,,,2025-04-01 00:00:00,,,UNIT 2 BOYLES FARM,HARWOODS LANE,EAST GRINSTEAD,WEST SUSSEX,RH19 4NL,11250,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-5613.75,2025-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
P,1.01864E+11,10093413261,EAST GRINSTEAD,,,2020-04-01 00:00:00,,,EVERGREEN FARM WOODLAND CAMPSITE,WEST HOATHLY ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 4NE,10400,CC,CAMPING SITE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5189.6,2021-07-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
P,1.01008E+11,10070627658,BURGESS HILL,,T/A CME,2025-09-01 00:00:00,78 CHURCH WALK,,78 CHURCH WALK,BURGESS HILL,WEST SUSSEX,,RH15 9AS,18500,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-2144.74,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.930000,-0.150000
C,1.01826E+11,10090941184,EAST GRINSTEAD,,T/A KINESIOLOGY CLINIC,2019-08-11 00:00:00,,,FIRST FLOOR SUITE 2A CROWN HOUSE,37 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,RH19 4AF,2700,CO,OFFICE,N,0,0,0,0,,N,0,0,0,0,,Y,-1347.3,2019-08-11 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
P,1.02805E+11,10070622411,HASSOCKS,,,2019-07-04 00:00:00,KEYMER FISH BAR,,101 KEYMER ROAD,HASSOCKS,WEST SUSSEX,,BN6 8QL,5400,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2694.6,2019-07-04 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.900000,-0.180000
P,1.02611E+11,10095667001,HURSTPIERPOINT,,T/A SHANAHAN SPORT HORSES,2020-02-01 00:00:00,EQUESTRIAN CENTRE,,BRUSHWOOD FARM,CUCKFIELD ROAD,ANSTY HAYWARDS HEATH,WEST SUSSEX,RH17 5AL,6500,LX,STABLES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3243.5,2020-02-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
P,10225100011Z,1.00062E+11,HAYWARDS HEATH,,T/A COCKHAISE,2001-04-30 00:00:00,11 SUSSEX ROAD,,11 SUSSEX ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4DZ,7400,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3692.6,2005-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.990000,-0.100000
P,10224820003A,1.00062E+11,HAYWARDS HEATH,,T/A ROCKABILITY,2007-06-21 00:00:00,,,3A SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4LE,6900,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3443.1,2007-06-21 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.990000,-0.100000
P,1.02619E+11,10090945272,HURSTPIERPOINT,,,2025-07-03 00:00:00,,,SECOND FLOOR 133 HIGH STREET,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9PU,3400,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.920000,-0.150000
C,10420750062Z,1.00062E+11,TURNERS HILL,,T/A ROWFANT GARAGE,2008-04-01 00:00:00,,,UNIT 62 ROWFANT BUSINESS CENTRE,WALLAGE LANE,ROWFANT,CRAWLEY. WEST SUSSEX,RH10 4NQ,26750,CG1,VEHICLE REPAIR WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.120000,-0.150000
P,1.03208E+11,10095669404,LINDFIELD RURAL,,T/A DRAGOON SOLUTIONS LTD,2022-04-01 00:00:00,,,PORTACABIN 3,TOWN PLACE FARM,SLOOP LANE,SCAYNES HILL WEST SUSSEX,RH17 7NP,2025,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1010.48,2022-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.040000,-0.110000
P,1.01834E+11,10070639320,EAST GRINSTEAD,,,1997-02-03 00:00:00,WORKSHOP R/O 3/4 GOSS COTTAGES,,WORKSHOP R/O 3/4 GOSS COTTAGES,LINGFIELD ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 2EJ,4250,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-181.19,N,0,,Y,-181.19,2023-04-01 00:00:00,Y,-139.56,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.120000,-0.020000
P,1.04609E+11,10096790316,WEST HOATHLY,,,2023-08-20 00:00:00,,,UNIT F HOME FARM,VOWELS LANE,WEST HOATHLY,WEST SUSSEX,RH19 4LH,1775,CWS,Warehouse. Store and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-885.73,2023-08-20 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
P,1.02801E+11,10070639923,HASSOCKS,,,2023-05-26 00:00:00,UNIT Q1,,UNIT Q1,BROADHILL CRAFT WORKSHOPS,OCKLEY LANE,BURGESS HILL WEST SUSSEX,RH15 0BS,3800,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1896.2,2023-05-26 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.950000,-0.130000
P,10280110728Z,10070639921,HASSOCKS,,T/A CW PATTENDEN GARDEN SERVICES,2024-06-05 00:00:00,,,UNIT R2,BROADHILL CRAFT WORKSHOPS,OCKLEY LANE,BURGESS HILL WEST SUSSEX,RH15 0BS,870,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-434.13,2024-06-11 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.950000,-0.130000
P,1.02248E+11,1.00062E+11,HAYWARDS HEATH,,T/A ALI'S KEBAB,2013-09-01 00:00:00,,,124 SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4LT,16250,CR,RESTAURANT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-3243.5,Y,-3243.5,2022-04-01 00:00:00,N,0,,N,0,,,N,0,,N,0,,,,,50.990000,-0.100000
P,1.01826E+11,10090015559,EAST GRINSTEAD,,T/A TRADE PRICE AUTOS,2024-01-15 00:00:00,,,SHOP 2 18 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,,RH19 3AW,5600,CS,Shop and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-2794.4,2024-01-15 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.115000,-0.015000
P,1.01609E+11,10095671638,CUCKFIELD RURAL,,T/AS BARKERS GARAGE,2023-06-19 00:00:00,,,UNIT A LOWER YARD,SPARKS LANE CUCKFIELD,HAYWARDS HEATH,WEST SUSSEX,RH17 5JP,32250,CG1,Vehicle Repair Workshop and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-6437.1,Y,-6437.1,2023-06-19 00:00:00,N,0,,N,0,,,N,0,,N,0,,,,,51.020000,-0.130000
P,10182480706A,10090017368,EAST GRINSTEAD,,T/AS THE YOGHURT ROOMS,2010-05-01 00:00:00,,,YOGHURT ROOMS WEDDING & GLAMPING,EVENTS BUSSES FARM,HARWOODS LANE,EAST GRINSTEAD. WEST SUSSEX,RH19 4NL,25000,CX,WEDDING VENUE & PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-9635.42,N,0,,Y,-9635.42,2023-04-01 00:00:00,N,0,,,N,0,,N,0,,,,,51.110000,-0.010000
P,1.01825E+11,10090017775,EAST GRINSTEAD,,T/AS THE YOGHURT ROOMS,2009-04-01 00:00:00,,,THE YOGHURT ROOMS,BUSSES FARM,HARWOODS LANE,EAST GRINSTEAD. WEST SUSSEX,RH19 4NL,4100,IF3,RECORDING STUDIO AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,Y,-136.75,2025-04-01 00:00:00,2026-04-01 00:00:00,N,0,,N,0,,,,,51.110000,-0.010000
P,1.02629E+11,10096791116,HURSTPIERPOINT,,,1995-04-01 00:00:00,,,KEEPERS COTTAGE,NEW WAY LANE,HURSTPIERPOINT,HASSOCKS WEST SUSSEX,BN6 9BA,6000,LX,LIVERY STABLES & PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2994,2007-04-01 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,50.920000,-0.150000
P,1.01605E+11,10070639148,CUCKFIELD RURAL,,,2024-03-05 00:00:00,,,THE FORGE,CUCKFIELD ROAD,STAPLEFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 6ET,9200,LX,LIVERY STABLES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.030000,-0.120000
P,10482100003Z,2.00003E+11,WORTH,,T/A SANDY LANE F C,2022-05-09 00:00:00,3 SANDY LANE,,3 SANDY LANE,CRAWLEY DOWN,CRAWLEY,WEST SUSSEX,RH10 4HS,7800,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3892.2,2022-05-09 00:00:00,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,,51.120000,-0.150000
